patent_number,in_bindingdb,example,compound_IUPAC_name,smiles,inchikey,target_display_name,gene,uniprot_id,accession,organism,target_type,assay,metric,value_nM,value_reported,structure_source,inchikey_connectivity,clean_conn_iupac,clean_conn_mol,clean_conn_cdx
US20230086884A1,no,Example 122,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)piperidin-3-yl)methanol,CN(C)CCCn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCCC(CO)C2)cn1,HFQSCIPAXAAAPC-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.4,0.4 nM,armprio2_iupac,HFQSCIPAXAAAPC,HFQSCIPAXAAAPC,,
US20230086884A1,no,Example 122,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)piperidin-3-yl)methanol,CN(C)CCCn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCCC(CO)C2)cn1,HFQSCIPAXAAAPC-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.5,0.5 nM,armprio_iupac,HFQSCIPAXAAAPC,HFQSCIPAXAAAPC,,
US20230086884A1,no,Example 122,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)piperidin-3-yl)methanol,CN(C)CCCn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCCC(CO)C2)cn1,HFQSCIPAXAAAPC-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,11.8,11.8 nM,armprio2_iupac,HFQSCIPAXAAAPC,HFQSCIPAXAAAPC,,
US20230086884A1,no,Example 122,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)piperidin-3-yl)methanol,CN(C)CCCn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCCC(CO)C2)cn1,HFQSCIPAXAAAPC-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.2,0.2 nM,armprio2_iupac,HFQSCIPAXAAAPC,HFQSCIPAXAAAPC,,
US20230086884A1,no,Example 122,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)piperidin-3-yl)methanol,CN(C)CCCn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCCC(CO)C2)cn1,HFQSCIPAXAAAPC-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,7.8,7.8 nM,curator_fallback_harvest,HFQSCIPAXAAAPC,HFQSCIPAXAAAPC,,
US20230086884A1,no,Example 122,(1-(2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)piperidin-3-yl)methanol,CN(C)CCCn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCCC(CO)C2)cn1,HFQSCIPAXAAAPC-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,2776.0,2776.0 nM,armprio2_iupac,HFQSCIPAXAAAPC,HFQSCIPAXAAAPC,,
US20230086884A1,no,Example 123,"(1s,4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CN(C)CCCn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2NC2CCC(O)CC2)cn1,GWZUPFIRSICFGL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.3,0.3 nM,armprio_iupac,GWZUPFIRSICFGL,GWZUPFIRSICFGL,,
US20230086884A1,no,Example 123,"(1s,4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(N3CC(F)(F)C3)CC2)cn1,QVSURMALWXWKEO-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.6,0.6 nM,armprio_iupac,QVSURMALWXWKEO,QVSURMALWXWKEO,,
US20230086884A1,no,Example 123,"(1s,4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CN(C)CCCn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2NC2CCC(O)CC2)cn1,GWZUPFIRSICFGL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.4,0.4 nM,curator_fallback_harvest,GWZUPFIRSICFGL,GWZUPFIRSICFGL,,
US20230086884A1,no,Example 123,"(1s,4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CN(C)CCCn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2NC2CCC(O)CC2)cn1,GWZUPFIRSICFGL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,4.3,4.3 nM,curator_fallback_harvest,GWZUPFIRSICFGL,GWZUPFIRSICFGL,,
US20230086884A1,no,Example 123,"(1s,4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CN(C)CCCn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2NC2CCC(O)CC2)cn1,GWZUPFIRSICFGL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.1,0.1 nM,curator_fallback_harvest,GWZUPFIRSICFGL,GWZUPFIRSICFGL,,
US20230086884A1,no,Example 123,"(1s,4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CN(C)CCCn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2NC2CCC(O)CC2)cn1,GWZUPFIRSICFGL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,3.6,3.6 nM,curator_fallback_harvest,GWZUPFIRSICFGL,GWZUPFIRSICFGL,,
US20230086884A1,no,Example 123,"(1s,4s)-4-((2-((2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-yl)amino)-5-((1-(3-(dimethyl amino)propyl)-1H-pyrazol-4-yl)ethynyl)pyridin-4-yl)amino)cyclohexan-1-ol",CN(C)CCCn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2NC2CCC(O)CC2)cn1,GWZUPFIRSICFGL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,1085.0,1085.0 nM,curator_fallback_harvest,GWZUPFIRSICFGL,GWZUPFIRSICFGL,,
US20230086884A1,no,Example 124,N-(4-(4-((Cyclopropylmethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)-2-(1-(cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-amine,Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC3CC3)CC2)cn1,DNJBGEYCMRPGSL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,26.3,26.3 nM,curator_fallback_patent_iupac_opsin,DNJBGEYCMRPGSL,DNJBGEYCMRPGSL,,
US20230086884A1,no,Example 124,N-(4-(4-((Cyclopropylmethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)-2-(1-(cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-amine,Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC3CC3)CC2)cn1,DNJBGEYCMRPGSL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,3.0,3.0 nM,curator_fallback_harvest,DNJBGEYCMRPGSL,DNJBGEYCMRPGSL,,
US20230086884A1,no,Example 124,N-(4-(4-((Cyclopropylmethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)-2-(1-(cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-amine,Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC3CC3)CC2)cn1,DNJBGEYCMRPGSL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,153.7,153.7 nM,armprio2_iupac,DNJBGEYCMRPGSL,DNJBGEYCMRPGSL,,
US20230086884A1,no,Example 124,N-(4-(4-((Cyclopropylmethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)-2-(1-(cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-amine,Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC3CC3)CC2)cn1,DNJBGEYCMRPGSL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,2.6,2.6 nM,curator_fallback_patent_iupac_opsin,DNJBGEYCMRPGSL,DNJBGEYCMRPGSL,,
US20230086884A1,no,Example 124,N-(4-(4-((Cyclopropylmethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)-2-(1-(cyclopropylsulfonyl)-1H-pyrazol-4-yl)pyrimidin-4-amine,Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC3CC3)CC2)cn1,DNJBGEYCMRPGSL-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,10000.0,10000 nM,curator_fallback_patent_iupac_opsin,DNJBGEYCMRPGSL,DNJBGEYCMRPGSL,,
US20230086884A1,no,Example 125,2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-(isopentyl amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine,CC(C)CCNC1CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#Cc2cnn(C)c2)CC1,UUVVULPQVYKCOX-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,34.2,34.2 nM,armprio2_iupac,UUVVULPQVYKCOX,UUVVULPQVYKCOX,,
US20230086884A1,no,Example 125,2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-(isopentyl amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine,CC(C)CCNC1CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#Cc2cnn(C)c2)CC1,UUVVULPQVYKCOX-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,5.6,5.6 nM,curator_fallback_patent_iupac_opsin,UUVVULPQVYKCOX,UUVVULPQVYKCOX,,
US20230086884A1,no,Example 125,2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-(isopentyl amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine,CC(C)CCNC1CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#Cc2cnn(C)c2)CC1,UUVVULPQVYKCOX-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,329.7,329.7 nM,curator_fallback_patent_iupac_opsin,UUVVULPQVYKCOX,UUVVULPQVYKCOX,,
US20230086884A1,no,Example 125,2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-(isopentyl amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine,CC(C)CCNC1CCN(c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2C#Cc2cnn(C)c2)CC1,UUVVULPQVYKCOX-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,10000.0,10000 nM,armprio2_iupac,UUVVULPQVYKCOX,UUVVULPQVYKCOX,,
US20230086884A1,no,Example 126,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-((2,2-difluoroethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC(F)F)CC2)cn1,HAZJDOIIPKNQHK-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,1.4,1.4 nM,armprio2_iupac,HAZJDOIIPKNQHK,HAZJDOIIPKNQHK,,
US20230086884A1,no,Example 126,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-((2,2-difluoroethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC(F)F)CC2)cn1,HAZJDOIIPKNQHK-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,1.6,1.6 nM,armprio2_iupac,HAZJDOIIPKNQHK,HAZJDOIIPKNQHK,,
US20230086884A1,no,Example 126,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-((2,2-difluoroethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC(F)F)CC2)cn1,HAZJDOIIPKNQHK-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.6,0.6 nM,armprio2_iupac,HAZJDOIIPKNQHK,HAZJDOIIPKNQHK,,
US20230086884A1,no,Example 126,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-((2,2-difluoroethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC(F)F)CC2)cn1,HAZJDOIIPKNQHK-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,1.7,1.7 nM,curator_fallback_patent_iupac_opsin,HAZJDOIIPKNQHK,HAZJDOIIPKNQHK,,
US20230086884A1,no,Example 126,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-((2,2-difluoroethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC(F)F)CC2)cn1,HAZJDOIIPKNQHK-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,1.8,1.8 nM,curator_fallback_patent_iupac_opsin,HAZJDOIIPKNQHK,HAZJDOIIPKNQHK,,
US20230086884A1,no,Example 126,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-((2,2-difluoroethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC(F)F)CC2)cn1,HAZJDOIIPKNQHK-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,11.5,11.5 nM,curator_fallback_patent_iupac_opsin,HAZJDOIIPKNQHK,HAZJDOIIPKNQHK,,
US20230086884A1,no,Example 126,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-((2,2-difluoroethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC(F)F)CC2)cn1,HAZJDOIIPKNQHK-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.3,0.3 nM,curator_fallback_patent_iupac_opsin,HAZJDOIIPKNQHK,HAZJDOIIPKNQHK,,
US20230086884A1,no,Example 126,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-((2,2-difluoroethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC(F)F)CC2)cn1,HAZJDOIIPKNQHK-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,0.9,0.9 nM,curator_fallback_patent_iupac_opsin,HAZJDOIIPKNQHK,HAZJDOIIPKNQHK,,
US20230086884A1,no,Example 126,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-((2,2-difluoroethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC(F)F)CC2)cn1,HAZJDOIIPKNQHK-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,35.0,35.0 nM,curator_fallback_patent_iupac_opsin,HAZJDOIIPKNQHK,HAZJDOIIPKNQHK,,
US20230086884A1,no,Example 126,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(4-(4-((2,2-difluoroethyl)amino)piperidin-1-yl)-5-((1-methyl-1H-pyrazol-4-yl)ethynyl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCC(F)F)CC2)cn1,HAZJDOIIPKNQHK-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,10000.0,10000 nM,curator_fallback_patent_iupac_opsin,HAZJDOIIPKNQHK,HAZJDOIIPKNQHK,,
US20230086884A1,no,Example 127,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(5-((1-methyl-1H-pyrazol-4-yl)ethynyl)-4-(4-((3,3,3-trifluoropropyl)amino)piperidin-1-yl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCCC(F)(F)F)CC2)cn1,DXIRWWPYCRORGR-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,6.9,6.9 nM,curator_fallback_patent_iupac_opsin,DXIRWWPYCRORGR,DXIRWWPYCRORGR,,
US20230086884A1,no,Example 127,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(5-((1-methyl-1H-pyrazol-4-yl)ethynyl)-4-(4-((3,3,3-trifluoropropyl)amino)piperidin-1-yl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCCC(F)(F)F)CC2)cn1,DXIRWWPYCRORGR-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,2.8,2.8 nM,curator_fallback_patent_iupac_opsin,DXIRWWPYCRORGR,DXIRWWPYCRORGR,,
US20230086884A1,no,Example 127,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(5-((1-methyl-1H-pyrazol-4-yl)ethynyl)-4-(4-((3,3,3-trifluoropropyl)amino)piperidin-1-yl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCCC(F)(F)F)CC2)cn1,DXIRWWPYCRORGR-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,45.7,45.7 nM,curator_fallback_patent_iupac_opsin,DXIRWWPYCRORGR,DXIRWWPYCRORGR,,
US20230086884A1,no,Example 127,"2-(1-(Cyclopropylsulfonyl)-1H-pyrazol-4-yl)-N-(5-((1-methyl-1H-pyrazol-4-yl)ethynyl)-4-(4-((3,3,3-trifluoropropyl)amino)piperidin-1-yl)pyridin-2-yl)pyrimidin-4-amine",Cn1cc(C#Cc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2N2CCC(NCCC(F)(F)F)CC2)cn1,DXIRWWPYCRORGR-UHFFFAOYSA-N,Epidermal growth factor receptor,EGFR,EGFR_HUMAN,P00533,Homo sapiens,SINGLE_PROTEIN,ASSAY_001: Kinase assay (TR-FRET),IC50,1.8,1.8 nM,armprio2_iupac,DXIRWWPYCRORGR,DXIRWWPYCRORGR,,
